vector_index,vector_id,chunk_id,source_id,document_id,title,retrieval_namespace,lifecycle_status,active_retrieval_allowed,historical_only,ttl_days,live_check_required,freshness_status,chunk_hash,vector_sha256,vector_dimension,vector_dtype,batch_number,indexed_at_wib
52,VEC-E5S-CH-ACA-A07-DOC-A07-ACTIVE-GRADUATION_POLICY-0015,CH-ACA-A07-DOC-A07-ACTIVE-GRADUATION_POLICY-0015,A07,DOC-A07-ACTIVE,Jalur Lulus S1 Informatika — Bagian Nonkonflik,active_academic,ACTIVE,1,0,30,0,CURRENT,d6489061d359f331e2eeadc45cbf6f002f970e20218436da87d47b3980410f1e,29d50c0451094d73618f210ca6d7886098016cd77883e0f61bf4e0c910cde9f3,384,float32,2,2026-07-27T12:18:55.979+07:00
53,VEC-E5S-CH-ACA-A07-DOC-A07-ACTIVE-GRADUATION_POLICY-0016,CH-ACA-A07-DOC-A07-ACTIVE-GRADUATION_POLICY-0016,A07,DOC-A07-ACTIVE,Jalur Lulus S1 Informatika — Bagian Nonkonflik,active_academic,ACTIVE,1,0,30,0,CURRENT,112c0c2dcdbea491c4497e98d27ad2bbc8cfadb9cca0c0d8247134fdf38806b8,e85438900a0782a824d798bb59ce8033f138dfc4f1b189e635a5925419e4fb1e,384,float32,2,2026-07-27T12:18:55.979+07:00
54,VEC-E5S-CH-ACA-A07-DOC-A07-ACTIVE-GRADUATION_POLICY-0017,CH-ACA-A07-DOC-A07-ACTIVE-GRADUATION_POLICY-0017,A07,DOC-A07-ACTIVE,Jalur Lulus S1 Informatika — Bagian Nonkonflik,active_academic,ACTIVE,1,0,30,0,CURRENT,1484cc215e24bd342cbbf5e2921e48d9eaa082066964163f9a3b9defb00aeaab,5277a1bef5d3b1dc958fa75830bfc74224492b4f85713309a72fa043f04a0450,384,float32,2,2026-07-27T12:18:55.979+07:00
55,VEC-E5S-CH-ACA-A07-DOC-A07-ACTIVE-GRADUATION_POLICY-0018,CH-ACA-A07-DOC-A07-ACTIVE-GRADUATION_POLICY-0018,A07,DOC-A07-ACTIVE,Jalur Lulus S1 Informatika — Bagian Nonkonflik,active_academic,ACTIVE,1,0,30,0,CURRENT,e52a45bdc5bf80040048181ff56868707ada8fa04d91d412425a9ea86dafd656,8bf329c8692d7af613b97ae2f39cc3ffc1a231325672f3030692079ce0b19c62,384,float32,2,2026-07-27T12:18:55.979+07:00
56,VEC-E5S-CH-ACA-A07-DOC-A07-ACTIVE-GRADUATION_POLICY-0019,CH-ACA-A07-DOC-A07-ACTIVE-GRADUATION_POLICY-0019,A07,DOC-A07-ACTIVE,Jalur Lulus S1 Informatika — Bagian Nonkonflik,active_academic,ACTIVE,1,0,30,0,CURRENT,fd3dc06a6ec9dc5327c0105bda83a0ce9fb9a0c52e6a17dba085d02589b9f52a,df2bc770aeb78b91d1bd5fc2041e8f2a8f7974e428d55914fe93dee264c998fe,384,float32,2,2026-07-27T12:18:55.979+07:00
57,VEC-E5S-CH-ADM-A01-DOC-A01-ADMIN-ADMIN_POLICY-0001,CH-ADM-A01-DOC-A01-ADMIN-ADMIN_POLICY-0001,A01,DOC-A01-ADMIN,Buku Panduan Universitas 2025/2026 — Bagian Administrasi,active_administration,ACTIVE,1,0,30,1,LIVE_CHECK_REQUIRED,f53b99b4b3f99f90358296343102a506f59d7457cf5f3dcf08e7552633cec15f,de3c636464976a7dd98de938bbfd885b4d358e387bdbaf7d58f5f3b04fc39a43,384,float32,2,2026-07-27T12:18:55.979+07:00
58,VEC-E5S-CH-ADM-A01-DOC-A01-ADMIN-ADMIN_POLICY-0002,CH-ADM-A01-DOC-A01-ADMIN-ADMIN_POLICY-0002,A01,DOC-A01-ADMIN,Buku Panduan Universitas 2025/2026 — Bagian Administrasi,active_administration,ACTIVE,1,0,30,1,LIVE_CHECK_REQUIRED,b03c63a93407774d71aa29b261cd99d9b7a5d72c32af3d6dbaf141bb869804a8,f83aef3c877c0ba58fc83faf64e98ac87ed8d3005b93dd6a9ff869d4c157374e,384,float32,2,2026-07-27T12:18:55.979+07:00
59,VEC-E5S-CH-ADM-A01-DOC-A01-ADMIN-ADMIN_POLICY-0003,CH-ADM-A01-DOC-A01-ADMIN-ADMIN_POLICY-0003,A01,DOC-A01-ADMIN,Buku Panduan Universitas 2025/2026 — Bagian Administrasi,active_administration,ACTIVE,1,0,30,1,LIVE_CHECK_REQUIRED,5cb284404a8d80b28628ab370a0a8d4c1e699abeb53668e14bbc506d7b4f13c1,ae4ac4408d3f3dd8994da87db192d427c1b7b3b2871a0dcdb2bbab96607c82d0,384,float32,2,2026-07-27T12:18:55.979+07:00
60,VEC-E5S-CH-ADM-A01-DOC-A01-ADMIN-ADMIN_POLICY-0004,CH-ADM-A01-DOC-A01-ADMIN-ADMIN_POLICY-0004,A01,DOC-A01-ADMIN,Buku Panduan Universitas 2025/2026 — Bagian Administrasi,active_administration,ACTIVE,1,0,30,1,LIVE_CHECK_REQUIRED,056fe60ccd2b553fb571bec21b2c68602d73fcaa095fe0e3629592127a991767,1964ad8187faed2fb8a4fd24d082cece0eeed82861b320279c81249ffc5f4908,384,float32,2,2026-07-27T12:18:55.979+07:00
61,VEC-E5S-CH-ADM-A01-DOC-A01-ADMIN-ADMIN_POLICY-0005,CH-ADM-A01-DOC-A01-ADMIN-ADMIN_POLICY-0005,A01,DOC-A01-ADMIN,Buku Panduan Universitas 2025/2026 — Bagian Administrasi,active_administration,ACTIVE,1,0,30,1,LIVE_CHECK_REQUIRED,0d86970ddda93468eadb5630fe435f635fc713f9d793ca1402c2a900f496e751,0326cd194a6790b4e084a6ebb89fd02e5d4e52a94cc546d74d9dadc21c2b0bb5,384,float32,2,2026-07-27T12:18:55.979+07:00
62,VEC-E5S-CH-ADM-A01-DOC-A01-ADMIN-ADMIN_POLICY-0006,CH-ADM-A01-DOC-A01-ADMIN-ADMIN_POLICY-0006,A01,DOC-A01-ADMIN,Buku Panduan Universitas 2025/2026 — Bagian Administrasi,active_administration,ACTIVE,1,0,30,1,LIVE_CHECK_REQUIRED,5c60b50188d5de97e976ab1e31de1a1da409a2a81c9eed4cbcfa0d746e40a10c,96f386f8c0b50f119ddcf658e50c0088149876272f63bfadceaf52eed3f20f8a,384,float32,2,2026-07-27T12:18:55.979+07:00
63,VEC-E5S-CH-ADM-A01-DOC-A01-ADMIN-ADMIN_POLICY-0007,CH-ADM-A01-DOC-A01-ADMIN-ADMIN_POLICY-0007,A01,DOC-A01-ADMIN,Buku Panduan Universitas 2025/2026 — Bagian Administrasi,active_administration,ACTIVE,1,0,30,1,LIVE_CHECK_REQUIRED,14c514c8ba9f091c4c55c421be4c3f04f7e6980cb6b88c347eee6937ca698f90,76dea537a6dab672bb18b83fcf0459015d52c608cecb4c23901da85d87d93427,384,float32,2,2026-07-27T12:18:55.979+07:00
64,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0001,CH-ACA-A10-DOC-A10-COURSE_ROW-0001,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,af8441eea418dd381dcbf92715e23266c623b4f5055788b2c68ea422e1a1e325,10242e7a83755e5de994dc9896e0f2fc9f390979e7357a38c9e4f2f4e50e22b9,384,float32,3,2026-07-27T12:18:55.983+07:00
65,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0002,CH-ACA-A10-DOC-A10-COURSE_ROW-0002,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,e00c33aec89f5c9642c06e6e058fb36e07384bf811097b5c85dfbc7aacb95855,10a66cb75b4b649aed78442c9db220e1525d655dbb55bd95ea21008528076d3b,384,float32,3,2026-07-27T12:18:55.983+07:00
66,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0003,CH-ACA-A10-DOC-A10-COURSE_ROW-0003,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,64105fc315295bf8934ee49259cc8e6236cae3630228ab928a864d4ade970def,ffc272a2874bf8ff96a571f03f18ffc60ac41d72c48a582b4c199cc2753fff55,384,float32,3,2026-07-27T12:18:55.983+07:00
67,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0004,CH-ACA-A10-DOC-A10-COURSE_ROW-0004,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,a53f11b112d1944acf379f1fb257d6414053635d4b68e1e312da459e048145d1,c32ac247309f0c5b3ecd08c9b0646f1d92b100d73a11fa8cfd5c15f5f8a8136e,384,float32,3,2026-07-27T12:18:55.983+07:00
68,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0005,CH-ACA-A10-DOC-A10-COURSE_ROW-0005,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,e4679c0f820bd7fad9223c009ca90839d223c83a5bd4d5adf9b81f3dcbc8e4fd,9e713c0c6f5a23c41cd29e701f7ce9a4a392381a5ba1a96507b1eea937f01886,384,float32,3,2026-07-27T12:18:55.983+07:00
69,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0006,CH-ACA-A10-DOC-A10-COURSE_ROW-0006,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,c6898a8ddaa9c1b7ec36f5dd574775caa2159a429e9e245d0128cf9aa926e4bd,629c29956b6e3c8613c81c0716ab31a1f776d6173f59bd2c18cb763b1095725e,384,float32,3,2026-07-27T12:18:55.983+07:00
70,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0007,CH-ACA-A10-DOC-A10-COURSE_ROW-0007,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,ad4d051e90ed102b41842047439177ec7eb2e7acbda584099f0177e80fd5fe5f,2d19a618c3daf40e9a46199cefd0f183e00931d81665c3ba88a6f9e1ea91d871,384,float32,3,2026-07-27T12:18:55.983+07:00
71,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0008,CH-ACA-A10-DOC-A10-COURSE_ROW-0008,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,a1a719d574074f891e25cd7d39f5ad168ef17974177ec450c7f42d091af69765,2771c1791972d0ef8c00bddcb85c10d4062641d4569ea223d99ea551d787517f,384,float32,3,2026-07-27T12:18:55.983+07:00
72,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0009,CH-ACA-A10-DOC-A10-COURSE_ROW-0009,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,501d61b8aa627f16a6654e273958693e5c3b51dafaa53aa19622ff7603ee1bad,afc559f6b656579e924214879e90ac157febb61a5d96caa72cd718b973d1382c,384,float32,3,2026-07-27T12:18:55.983+07:00
73,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0010,CH-ACA-A10-DOC-A10-COURSE_ROW-0010,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,f747822aa163bb848e6faf23d3694725d6503151d84ec145fbcc31f7e377fdc0,1bd1a057811094be760aab367d25e6acbd8efba2c5352a6df48851c5e0f1a3a9,384,float32,3,2026-07-27T12:18:55.983+07:00
74,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0011,CH-ACA-A10-DOC-A10-COURSE_ROW-0011,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,618c85bf78b7ba8efd93b7a2421a15f5d90604e7a7ad1709f429ec0c012fc822,849b0306fd9c761f9cc9bc86ffbb047dc7181f3455f8c77e0639bb9976baf911,384,float32,3,2026-07-27T12:18:55.983+07:00
75,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0012,CH-ACA-A10-DOC-A10-COURSE_ROW-0012,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,faab04c50c6c9df478a60dce254fe208953ad3c0b3db276a17317f3badb97b78,1386f50885018785773a9a779065d0a0c4385bf42d49c82c16cffd15526474ce,384,float32,3,2026-07-27T12:18:55.983+07:00
76,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0013,CH-ACA-A10-DOC-A10-COURSE_ROW-0013,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,cf204f54143a5782819adf018247be827b56d77f2b877e3aa237848b47e38603,7b659d703ef6798d2a399d541ad5b137af3fd2248b4807b6e3563e722f1c91a6,384,float32,3,2026-07-27T12:18:55.983+07:00
77,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0014,CH-ACA-A10-DOC-A10-COURSE_ROW-0014,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,48f6e27704264195cfc44b44e3d5ca4045944017596513d63aa41b4a42d4bc9c,b20ac9b3a9094674299c61a27e107ef4ff22fe76ea3081d6c9f40aab97a99ca1,384,float32,3,2026-07-27T12:18:55.983+07:00
78,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0015,CH-ACA-A10-DOC-A10-COURSE_ROW-0015,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,704aa8651d66d10aa43a775d2cd95c12b9fa47525437508f60569810779d4e33,6bef46e7c85cc9c22dc28370f0273ff754955592b578ca281a57ab87e20da905,384,float32,3,2026-07-27T12:18:55.983+07:00
79,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0016,CH-ACA-A10-DOC-A10-COURSE_ROW-0016,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,1af3d74479d1153f163e13b89367b8a621617c8df01ed71553526d7a627cd33a,cef0b1625dda884214ddaf12d2eb0ddfa059b3afbf54c08e80852e8b3505095b,384,float32,3,2026-07-27T12:18:55.983+07:00
80,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0017,CH-ACA-A10-DOC-A10-COURSE_ROW-0017,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,8a689fc4e0d3fa130f77e35dcbb9f68ce0c80891ef8940e3efafbe148dfa1ae8,f6333a8b85a603eb0799b2ce77feafd098629d256458e8f4053a9a63a03f4c05,384,float32,3,2026-07-27T12:18:55.983+07:00
81,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0018,CH-ACA-A10-DOC-A10-COURSE_ROW-0018,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,574494f5dd383cc721a23188be72264906f4ba8598820d6259b4e92bed116b91,33ae3b6d5c8aef7f0662999c92e0624823843b3b4726402bf605cacd3b598939,384,float32,3,2026-07-27T12:18:55.983+07:00
82,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0019,CH-ACA-A10-DOC-A10-COURSE_ROW-0019,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,6d6ffa025fc1f2a36f6ebec2b54a2a47a7ba0ca43cad08fe698a26a25805669e,315825e7a40dacabf35ced304757e7d40054cfbc3d969baa708d6dc9b3063e56,384,float32,3,2026-07-27T12:18:55.983+07:00
83,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0020,CH-ACA-A10-DOC-A10-COURSE_ROW-0020,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,9ef4f3366507cea9431ffe09bfcfd8cdc6c8149632902f5029162064be81d949,d29185efaf38fc40860c2429a75253b2eeae3d7faa58c275adcd7fdae0d83357,384,float32,3,2026-07-27T12:18:55.983+07:00
84,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0021,CH-ACA-A10-DOC-A10-COURSE_ROW-0021,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,b860638eef84896956cd2263d76f217effae538b5149811cea5991c3dc24a1f3,19fc06fdb12d5ec43dffae2128d2420bfeb08eea154d84c86bd2682ebb79a41e,384,float32,3,2026-07-27T12:18:55.983+07:00
85,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0022,CH-ACA-A10-DOC-A10-COURSE_ROW-0022,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,145cb824f2a3ef7f595fe649cec87dc01d46245d3ff96fb0802c4bc1cac3046c,f83b3b005061eefe1eac2a50503a49745cdcba7844ba62a8f172fae9f5184ef9,384,float32,3,2026-07-27T12:18:55.983+07:00
86,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0023,CH-ACA-A10-DOC-A10-COURSE_ROW-0023,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,3c6249c1f0e0aca27b6bdcb542ffbbd1e0f2d390f3d32d4f12fc8fd0d8e62272,37f4e67c958647d4ccd1d559327f82cf8e14e013c4d00110aafc6fb8f576bc73,384,float32,3,2026-07-27T12:18:55.983+07:00
87,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0024,CH-ACA-A10-DOC-A10-COURSE_ROW-0024,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,45337120bf27a3bd3d98b76bb88040d81491841350b3cebf2b6b83061dac9dd5,cbfc4a37796538c3dcafbfae946689f0057378bf962617826b40944a2eb5adb6,384,float32,3,2026-07-27T12:18:55.983+07:00
88,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0025,CH-ACA-A10-DOC-A10-COURSE_ROW-0025,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,bfafe633544a754f83e94bb121b60fbb88f6e75716f961adb1145e9cb970f0ec,e12e121cc20a2dcbfbbd5a9e94c535ee6dffad451c6ef9f52ecbdb5987b234c7,384,float32,3,2026-07-27T12:18:55.983+07:00
89,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0026,CH-ACA-A10-DOC-A10-COURSE_ROW-0026,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,b0bc5d6c8942d39ffd59162e7b43a9b4a7f2879b3cd1583dc714faffd4e28bcf,701b52ce6e008a3f747c074d6a1ba9b6c3a8921971a8746c2a9e887a3c4b1667,384,float32,3,2026-07-27T12:18:55.983+07:00
90,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0027,CH-ACA-A10-DOC-A10-COURSE_ROW-0027,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,786456f667efe0a44a293ed57ca7bd38fef265132f7f3117f5eef4dda077dae1,70870dbfbf664533f7b26938ab4462b0b8a5c21bdfb8d9a51c02a063904083b8,384,float32,3,2026-07-27T12:18:55.983+07:00
91,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0028,CH-ACA-A10-DOC-A10-COURSE_ROW-0028,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,92cb42537d0797ab59979742e178a7f46c0ff16738f8085d26ed2f661b7d09d2,1128ad5db00d1d32d49b093c57fca4b6b621a4156a090c4d8eeecfd956558cff,384,float32,3,2026-07-27T12:18:55.983+07:00
92,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0029,CH-ACA-A10-DOC-A10-COURSE_ROW-0029,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,b3a3c3079c9cf6c0240302651d8c7f211b495d21cfdce929557d374e7d447083,8735c03dfe8f536a3a6e0e17ddf3b2be9e980bb1c9df6f5c59c2de50e539d4bb,384,float32,3,2026-07-27T12:18:55.983+07:00
93,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0030,CH-ACA-A10-DOC-A10-COURSE_ROW-0030,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,2bc054f257fcbf82edb6e892c2ba58c1120f013f2b45ca1ea669938be2141b28,b81978536bb815627aec00c8c338edf4319c32912f1c8a655601f7eabbb80c5b,384,float32,3,2026-07-27T12:18:55.983+07:00
94,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0031,CH-ACA-A10-DOC-A10-COURSE_ROW-0031,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,4afda52262371d2ae49c47097f0738f86ec29b1cb50a67a709a49a0fa1106304,1db0d8f601238e2a134ebc5064495527722f5e5e9983a8adec0390ca519fc379,384,float32,3,2026-07-27T12:18:55.983+07:00
95,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0032,CH-ACA-A10-DOC-A10-COURSE_ROW-0032,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,2f7ce85c4b438de8f1f2099d43b1ac22e51bce5899d8cd60ec10956d29c64390,ad094d7c2b54aabc39820003f32f7273adc3b4493ba018e0f6e17c6c570e4de7,384,float32,3,2026-07-27T12:18:55.983+07:00
96,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0033,CH-ACA-A10-DOC-A10-COURSE_ROW-0033,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,9b70ad3bceaaa046fcf5744ac59b02cd24dc35ac899ee98c6468143d5bd6a6bd,d722b0f7b09095ae2b9af5d0fc5c4fe53df3d2cbf40a16df76bbc5cb8d8a928b,384,float32,4,2026-07-27T12:18:55.987+07:00
97,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0034,CH-ACA-A10-DOC-A10-COURSE_ROW-0034,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,d044a7a52ac4dc4e8a041377047ec8295fe4015f1f19c767a410d52db9e094b0,17bb65731bf29b872f8d3c2c54329c6703cf1dc1fd2c1cc08443ccc1183bc6e9,384,float32,4,2026-07-27T12:18:55.987+07:00
98,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0035,CH-ACA-A10-DOC-A10-COURSE_ROW-0035,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,4e9b5ffbb78d727c0b94b1bafe07943c74b128352630e5e2343cafa1f45317a3,4e825accd77ee7b79069a24e365860b3d3e428d1c98ea80d0254eed296c8aac7,384,float32,4,2026-07-27T12:18:55.987+07:00
99,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0036,CH-ACA-A10-DOC-A10-COURSE_ROW-0036,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,2cc2aa0f4399739dbedc986b0112c3259680bd0e9042783c745db00e7af8f264,c8569058dab0c7ef823499db8c8d5eacd96ea6f1a5cb40960cecfb127e1edf1a,384,float32,4,2026-07-27T12:18:55.987+07:00
100,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0037,CH-ACA-A10-DOC-A10-COURSE_ROW-0037,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,ed8dfbbaad393036bb924e640900435f4b4ebb6b831602fde5e1fb15c95adab9,98bb7d7983bee44ba8e32b14597e286c5f54b1a2fa313738213436739096c229,384,float32,4,2026-07-27T12:18:55.987+07:00
101,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0038,CH-ACA-A10-DOC-A10-COURSE_ROW-0038,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,818ae9be7c67e9275f09bc6fae3c31da3f28df7e9addf0eaac0f5f0a9c4ac29b,bd181102ae43a005b8f0e71a2b5d65977db666843e7e20a2c2ddbb4554ea8475,384,float32,4,2026-07-27T12:18:55.987+07:00
102,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0039,CH-ACA-A10-DOC-A10-COURSE_ROW-0039,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,cde2cd4b43fc5e7314e0db768eac6f8c1353522c78525fa7195dd621d7e38a56,e5be94c10255fea39cf9e3cdfd3edd82cedefc63e0624361901c4c63794975d4,384,float32,4,2026-07-27T12:18:55.987+07:00
103,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0040,CH-ACA-A10-DOC-A10-COURSE_ROW-0040,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,485a281e6851f1f1972fad501f655378263d9cba26caed8012e22b575455c5ac,fd3059ee5b13bc6972e29297cae99b59cf52ad9031ed870d85c1cfa3dc3e0a8a,384,float32,4,2026-07-27T12:18:55.987+07:00
104,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0041,CH-ACA-A10-DOC-A10-COURSE_ROW-0041,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,56d326f7c0cbdb1fbabb7714db59e1d3f5de39549d363f8a55574baeeb157a11,b0f6fde83a512584eeedace42a5d33fb2e2c5ea2ca5d1752ba64affc15c1db57,384,float32,4,2026-07-27T12:18:55.987+07:00
105,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0042,CH-ACA-A10-DOC-A10-COURSE_ROW-0042,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,056d7cc5d407af107827d099294d0507b9376d70ff48454bd25c1e9b38eaa1a9,cc059de4366a91dc4ac15e59e1d7247ce8f4132d8ce2a56c8c4ddaa86443f8ea,384,float32,4,2026-07-27T12:18:55.987+07:00
106,VEC-E5S-CH-ACA-A10-DOC-A10-COURSE_ROW-0043,CH-ACA-A10-DOC-A10-COURSE_ROW-0043,A10,DOC-A10,Tabel Daftar Mata Kuliah Kurikulum 2025,active_academic,ACTIVE,1,0,30,0,CURRENT,39d7f645ede0a3d5152124792cfe1a755e10492af985b4c506b9c38dff2db615,2dc84f837ed9339097fcc5745e0c79c93078df62f984480cc798116d5e825038,384,float32,4,2026-07-27T12:18:55.987+07:00
